Order_Date,Product_Name,Category,Region,Quantity,Sales,Profit,Column1,Column2,Column3,,,,
09 May 2022,Camera,Electronics,South,1.00,1193.00,153.72,,,,,,,
16 December 2023,Laptop,Electronics,East,2.00,562.00,92.94,,,,,,,
20 March 2022,Smartphone,Electronics,North,8.00,6200.00,1296.84,,,,,,,
28 July 2024,Printer,Office,North,8.00,4128.00,315.48,,,,,,,
28 March 2022,Printer,Office,East,5.00,5405.00,326.56,,,,,,,
06 November 2024,Laptop,Electronics,North,3.00,1371.00,104.66,,,,,,,
01 January 2023,Keyboard,Accessories,West,5.00,1405.00,194.33,,,,,,,
18 March 2023,Keyboard,Accessories,North,3.00,1644.00,158.32,,,,,,,
18 September 2024,Mouse,Accessories,West,6.00,3414.00,396.92,,,,,,,
19 August 2024,Laptop,Electronics,East,8.00,3272.00,674.57,,,,,,,
18 June 2022,Smartphone,Electronics,North,3.00,2655.00,646.91,,,,,,,
29 May 2022,Smartwatch,Electronics,West,7.00,1673.00,458.32,,,,,,,
09 June 2022,Tablet,Electronics,East,2.00,846.00,145.09,,,,,,,
03 May 2023,Smartphone,Electronics,East,1.00,985.00,196.64,,,,,,,
17 November 2023,Smartwatch,Electronics,North,9.00,7551.00,894.40,,,,,,,
08 February 2022,Tablet,Electronics,North,5.00,855.00,217.16,,,,,,,
23 October 2023,Camera,Electronics,South,2.00,396.00,94.55,,,,,,,
24 August 2022,Tablet,Electronics,West,8.00,2296.00,560.48,,,,,,,
09 May 2024,Monitor,Accessories,North,6.00,1704.00,199.94,,,,,,,
12 March 2023,Smartphone,Electronics,East,2.00,1180.00,261.16,,,,,,,
05 October 2022,Smartphone,Electronics,East,3.00,411.00,55.73,,,,,,,
19 January 2022,Mouse,Accessories,East,1.00,745.00,151.22,,,,,,,
09 May 2022,Printer,Office,West,9.00,10656.00,961.30,,,,,,,
23 May 2024,Mouse,Accessories,South,3.00,1494.00,178.50,,,,,,,
11 July 2024,Camera,Electronics,South,5.00,1755.00,358.01,,,,,,,
22 August 2022,Camera,Electronics,South,9.00,4941.00,894.52,,,,,,,
03 November 2024,Smartwatch,Electronics,North,6.00,6510.00,1539.18,,,,,,,
11 October 2024,Smartphone,Electronics,South,5.00,5465.00,719.92,,,,,,,
09 November 2024,Tablet,Electronics,South,3.00,3522.00,285.91,,,,,,,
01 April 2024,Tablet,Electronics,West,6.00,1656.00,139.86,,,,,,,
07 July 2022,Printer,Office,North,5.00,1255.00,257.15,,,,,,,
10 June 2023,Keyboard,Accessories,East,1.00,1192.00,320.13,,,,,,,
15 May 2023,Tablet,Electronics,West,5.00,1925.00,204.74,,,,,,,
08 June 2022,Tablet,Electronics,West,8.00,1688.00,337.33,,,,,,,
26 June 2023,Headphones,Accessories,South,1.00,260.00,16.81,,,,,,,
19 January 2022,Monitor,Accessories,West,5.00,4880.00,1250.66,,,,,,,
10 April 2024,Keyboard,Accessories,West,7.00,1134.00,179.74,,,,,,,
10 June 2022,Laptop,Electronics,North,9.00,9621.00,1201.29,,,,,,,
03 February 2023,Monitor,Accessories,South,4.00,2836.00,698.83,,,,,,,
15 May 2023,Printer,Office,North,9.00,5859.00,1153.89,,,,,,,
11 September 2022,Smartwatch,Electronics,South,2.00,2044.00,460.03,,,,,,,
01 July 2023,Monitor,Accessories,South,1.00,612.00,174.52,,,,,,,
18 February 2022,Smartwatch,Electronics,North,3.00,1890.00,492.31,,,,,,,
30 September 2023,Smartwatch,Electronics,East,5.00,2025.00,168.82,,,,,,,
04 September 2023,Printer,Office,South,2.00,1960.00,312.06,,,,,,,
07 July 2022,Camera,Electronics,North,6.00,4410.00,893.27,,,,,,,
14 July 2024,Keyboard,Accessories,West,8.00,8272.00,2391.88,,,,,,,
27 September 2022,Smartwatch,Electronics,West,6.00,5712.00,638.29,,,,,,,
20 April 2024,Smartwatch,Electronics,North,6.00,1524.00,178.36,,,,,,,
24 May 2024,Keyboard,Accessories,North,8.00,5160.00,1057.41,,,,,,,
29 December 2024,Mouse,Accessories,East,4.00,2956.00,451.60,,,,,,,
07 May 2023,Smartphone,Electronics,West,8.00,7944.00,2257.73,,,,,,,
10 September 2024,Camera,Electronics,North,5.00,1815.00,535.22,,,,,,,
21 March 2023,Headphones,Accessories,North,3.00,2706.00,546.97,,,,,,,
05 May 2023,Laptop,Electronics,North,2.00,1356.00,144.18,,,,,,,
27 July 2023,Printer,Office,South,6.00,6384.00,1189.19,,,,,,,
13 June 2023,Smartwatch,Electronics,South,9.00,4248.00,964.12,,,,,,,
02 May 2024,Monitor,Accessories,North,6.00,3954.00,676.82,,,,,,,
21 April 2024,Smartphone,Electronics,South,6.00,7110.00,739.60,,,,,,,
25 July 2023,Headphones,Accessories,South,7.00,8113.00,995.03,,,,,,,
26 January 2023,Headphones,Accessories,North,3.00,1830.00,183.62,,,,,,,
11 January 2023,Keyboard,Accessories,West,4.00,3732.00,671.19,,,,,,,
27 September 2024,Mouse,Accessories,West,6.00,4062.00,1087.17,,,,,,,
03 December 2024,Smartwatch,Electronics,North,1.00,496.00,93.31,,,,,,,
24 August 2023,Smartwatch,Electronics,East,4.00,1104.00,84.31,,,,,,,
19 May 2023,Smartphone,Electronics,West,3.00,2274.00,662.00,,,,,,,
13 June 2022,Smartwatch,Electronics,North,8.00,4456.00,1106.04,,,,,,,
26 August 2022,Mouse,Accessories,West,8.00,4928.00,1038.18,,,,,,,
22 January 2023,Smartphone,Electronics,North,4.00,1740.00,224.79,,,,,,,
08 August 2022,Headphones,Accessories,North,2.00,178.00,31.46,,,,,,,
19 November 2023,Printer,Office,East,8.00,5296.00,1234.81,,,,,,,
28 June 2023,Mouse,Accessories,North,4.00,4156.00,847.09,,,,,,,
09 October 2024,Printer,Office,North,1.00,624.00,106.92,,,,,,,
04 September 2022,Smartphone,Electronics,West,4.00,3892.00,1052.72,,,,,,,
18 July 2024,Mouse,Accessories,South,9.00,1620.00,294.60,,,,,,,
22 September 2022,Mouse,Accessories,West,3.00,2250.00,301.97,,,,,,,
31 July 2024,Monitor,Accessories,West,2.00,1390.00,316.31,,,,,,,
21 April 2023,Camera,Electronics,South,5.00,5155.00,1325.16,,,,,,,
09 July 2022,Smartwatch,Electronics,North,5.00,1025.00,262.91,,,,,,,
31 July 2024,Mouse,Accessories,South,3.00,1785.00,244.52,,,,,,,
30 September 2022,Smartwatch,Electronics,North,9.00,2952.00,605.85,,,,,,,
25 December 2024,Headphones,Accessories,East,1.00,773.00,181.52,,,,,,,
30 March 2023,Tablet,Electronics,North,8.00,1640.00,361.48,,,,,,,
02 October 2023,Keyboard,Accessories,East,1.00,1017.00,69.33,,,,,,,
23 May 2022,Headphones,Accessories,East,4.00,1964.00,349.91,,,,,,,
05 April 2023,Mouse,Accessories,North,3.00,2994.00,638.59,,,,,,,
08 October 2023,Printer,Office,East,9.00,8046.00,2210.33,,,,,,,
22 May 2022,Printer,Office,West,2.00,1874.00,271.50,,,,,,,
19 August 2023,Mouse,Accessories,North,8.00,6008.00,871.76,,,,,,,
06 September 2023,Camera,Electronics,East,8.00,7240.00,411.19,,,,,,,
17 June 2024,Monitor,Accessories,South,9.00,1188.00,348.31,,,,,,,
22 December 2024,Headphones,Accessories,North,9.00,2997.00,163.34,,,,,,,
02 February 2023,Printer,Office,West,9.00,7524.00,2017.85,,,,,,,
13 October 2022,Monitor,Accessories,North,5.00,3625.00,268.73,,,,,,,
31 March 2024,Laptop,Electronics,East,8.00,6952.00,871.20,,,,,,,
29 May 2023,Camera,Electronics,North,9.00,1053.00,283.58,,,,,,,
21 December 2024,Monitor,Accessories,North,9.00,6696.00,1224.22,,,,,,,
09 October 2024,Headphones,Accessories,North,2.00,1420.00,93.59,,,,,,,
29 December 2023,Camera,Electronics,West,9.00,9972.00,2566.01,,,,,,,
28 November 2022,Laptop,Electronics,South,8.00,3136.00,494.26,,,,,,,
10 February 2023,Camera,Electronics,West,3.00,225.00,20.52,,,,,,,
12 May 2022,Mouse,Accessories,East,3.00,1662.00,375.04,,,,,,,
03 May 2024,Printer,Office,West,4.00,500.00,85.96,,,,,,,
02 August 2022,Smartphone,Electronics,North,8.00,3168.00,747.33,,,,,,,
31 December 2023,Smartphone,Electronics,East,1.00,622.00,104.57,,,,,,,
03 April 2022,Tablet,Electronics,North,3.00,1233.00,361.12,,,,,,,
19 January 2024,Laptop,Electronics,West,3.00,573.00,116.14,,,,,,,
18 February 2022,Tablet,Electronics,South,1.00,702.00,129.34,,,,,,,
14 May 2024,Laptop,Electronics,South,8.00,4832.00,1261.06,,,,,,,
17 January 2023,Printer,Office,North,5.00,3765.00,670.80,,,,,,,
05 May 2024,Camera,Electronics,North,8.00,6928.00,1415.16,,,,,,,
01 February 2023,Headphones,Accessories,West,7.00,1624.00,436.13,,,,,,,
01 April 2023,Headphones,Accessories,North,1.00,68.00,10.39,,,,,,,
04 June 2023,Mouse,Accessories,North,1.00,651.00,187.99,,,,,,,
16 September 2024,Printer,Office,North,7.00,6293.00,718.49,,,,,,,
16 February 2023,Keyboard,Accessories,West,2.00,1068.00,85.71,,,,,,,
17 October 2023,Keyboard,Accessories,North,1.00,381.00,26.69,,,,,,,
21 July 2022,Printer,Office,South,2.00,2016.00,426.43,,,,,,,
10 February 2024,Headphones,Accessories,West,2.00,1224.00,340.67,,,,,,,
23 October 2022,Monitor,Accessories,South,5.00,2180.00,400.01,,,,,,,
12 September 2024,Laptop,Electronics,North,9.00,2853.00,353.09,,,,,,,
04 October 2022,Mouse,Accessories,South,1.00,272.00,45.33,,,,,,,
14 March 2022,Smartphone,Electronics,North,4.00,2640.00,183.23,,,,,,,
26 April 2024,Monitor,Accessories,North,2.00,488.00,129.02,,,,,,,
10 November 2023,Printer,Office,South,8.00,9184.00,1795.93,,,,,,,
12 April 2024,Tablet,Electronics,North,5.00,280.00,23.98,,,,,,,
03 October 2024,Keyboard,Accessories,East,3.00,2889.00,604.45,,,,,,,
18 July 2024,Laptop,Electronics,West,1.00,625.00,125.90,,,,,,,
16 April 2024,Keyboard,Accessories,South,8.00,7056.00,538.48,,,,,,,
11 July 2023,Tablet,Electronics,West,8.00,3936.00,720.20,,,,,,,
19 September 2022,Smartwatch,Electronics,East,6.00,2472.00,363.38,,,,,,,
19 June 2022,Mouse,Accessories,West,5.00,855.00,67.57,,,,,,,
25 February 2024,Mouse,Accessories,West,3.00,3480.00,560.39,,,,,,,
07 March 2023,Camera,Electronics,South,1.00,846.00,103.30,,,,,,,
09 March 2022,Keyboard,Accessories,North,1.00,158.00,46.24,,,,,,,
31 December 2022,Mouse,Accessories,South,9.00,3186.00,583.24,,,,,,,
01 February 2024,Mouse,Accessories,North,7.00,6972.00,969.43,,,,,,,
15 April 2024,Mouse,Accessories,East,5.00,1745.00,449.64,,,,,,,
15 May 2024,Laptop,Electronics,East,8.00,4256.00,372.95,,,,,,,
14 April 2022,Keyboard,Accessories,South,3.00,1674.00,499.63,,,,,,,
25 September 2024,Camera,Electronics,North,8.00,6488.00,1072.86,,,,,,,
05 March 2022,Tablet,Electronics,East,5.00,3530.00,803.86,,,,,,,
03 September 2022,Mouse,Accessories,North,2.00,632.00,87.45,,,,,,,
09 November 2024,Monitor,Accessories,North,7.00,3675.00,236.80,,,,,,,
12 September 2023,Smartwatch,Electronics,West,6.00,5592.00,926.42,,,,,,,
11 February 2023,Keyboard,Accessories,East,6.00,6432.00,807.94,,,,,,,
27 August 2023,Camera,Electronics,East,3.00,3069.00,503.30,,,,,,,
26 May 2023,Keyboard,Accessories,North,7.00,2898.00,490.11,,,,,,,
30 May 2024,Tablet,Electronics,North,4.00,3960.00,632.76,,,,,,,
31 July 2024,Tablet,Electronics,South,3.00,1476.00,85.16,,,,,,,
14 November 2023,Printer,Office,East,2.00,1058.00,298.69,,,,,,,
27 November 2023,Monitor,Accessories,South,5.00,1215.00,162.02,,,,,,,
04 March 2024,Camera,Electronics,North,3.00,204.00,20.43,,,,,,,
24 December 2024,Tablet,Electronics,West,7.00,4137.00,221.66,,,,,,,
21 May 2022,Camera,Electronics,West,5.00,250.00,16.81,,,,,,,
14 September 2022,Tablet,Electronics,West,5.00,1185.00,254.34,,,,,,,
12 March 2024,Headphones,Accessories,South,2.00,1504.00,108.52,,,,,,,
28 June 2024,Keyboard,Accessories,West,6.00,6888.00,945.07,,,,,,,
25 December 2024,Smartphone,Electronics,West,3.00,3588.00,958.84,,,,,,,
18 November 2022,Laptop,Electronics,South,7.00,1477.00,367.22,,,,,,,
22 October 2022,Smartwatch,Electronics,East,8.00,1280.00,131.56,,,,,,,
16 November 2024,Tablet,Electronics,South,7.00,7161.00,630.76,,,,,,,
13 March 2023,Printer,Office,North,5.00,1850.00,346.40,,,,,,,
27 December 2023,Mouse,Accessories,East,3.00,3378.00,520.31,,,,,,,
30 October 2024,Laptop,Electronics,West,7.00,7672.00,2046.38,,,,,,,
03 November 2024,Tablet,Electronics,South,6.00,4254.00,938.66,,,,,,,
19 November 2024,Keyboard,Accessories,East,5.00,2285.00,279.90,,,,,,,
29 April 2024,Keyboard,Accessories,West,7.00,5775.00,680.60,,,,,,,
21 October 2022,Smartphone,Electronics,North,9.00,9360.00,910.35,,,,,,,
25 January 2023,Printer,Office,North,8.00,6936.00,1156.52,,,,,,,
17 May 2022,Camera,Electronics,East,9.00,5634.00,464.71,,,,,,,
29 March 2024,Smartphone,Electronics,North,4.00,2644.00,731.86,,,,,,,
22 November 2023,Headphones,Accessories,North,1.00,247.00,35.65,,,,,,,
24 September 2023,Laptop,Electronics,East,7.00,1869.00,357.27,,,,,,,
17 July 2024,Smartwatch,Electronics,West,7.00,1988.00,430.59,,,,,,,
17 June 2023,Laptop,Electronics,West,4.00,1920.00,549.11,,,,,,,
20 May 2024,Headphones,Accessories,West,3.00,2577.00,196.37,,,,,,,
10 June 2024,Camera,Electronics,East,3.00,828.00,117.95,,,,,,,
31 January 2022,Camera,Electronics,South,2.00,1580.00,403.76,,,,,,,
13 September 2023,Camera,Electronics,East,9.00,9009.00,1909.26,,,,,,,
01 October 2022,Smartphone,Electronics,East,9.00,7425.00,1580.86,,,,,,,
24 December 2024,Monitor,Accessories,West,5.00,2945.00,672.35,,,,,,,
19 July 2023,Mouse,Accessories,West,3.00,294.00,22.90,,,,,,,
17 May 2024,Mouse,Accessories,South,5.00,5875.00,789.23,,,,,,,
17 January 2022,Smartwatch,Electronics,West,3.00,1308.00,197.60,,,,,,,
10 January 2024,Monitor,Accessories,South,4.00,2360.00,391.82,,,,,,,
10 April 2023,Smartwatch,Electronics,West,6.00,1008.00,245.45,,,,,,,
27 October 2023,Smartwatch,Electronics,North,6.00,1344.00,338.40,,,,,,,
12 January 2022,Printer,Office,West,7.00,5635.00,1185.97,,,,,,,
15 September 2023,Mouse,Accessories,East,4.00,4088.00,1200.03,,,,,,,
04 December 2024,Camera,Electronics,South,8.00,2192.00,441.77,,,,,,,
06 June 2022,Keyboard,Accessories,South,8.00,1952.00,444.15,,,,,,,
28 January 2023,Smartphone,Electronics,East,7.00,3955.00,1144.76,,,,,,,
24 June 2023,Mouse,Accessories,South,8.00,5256.00,1118.16,,,,,,,
28 December 2022,Camera,Electronics,North,1.00,1163.00,115.09,,,,,,,
24 September 2022,Smartwatch,Electronics,North,9.00,5004.00,973.65,,,,,,,
06 May 2023,Mouse,Accessories,North,8.00,9128.00,1342.19,,,,,,,
13 July 2023,Laptop,Electronics,East,4.00,4700.00,576.34,,,,,,,
05 January 2022,Camera,Electronics,West,2.00,1686.00,146.39,,,,,,,
03 August 2024,Keyboard,Accessories,South,9.00,4572.00,279.54,,,,,,,
21 August 2023,Smartphone,Electronics,South,5.00,2510.00,515.12,,,,,,,
04 June 2023,Smartphone,Electronics,West,3.00,3117.00,829.09,,,,,,,
12 May 2024,Laptop,Electronics,West,1.00,380.00,94.35,,,,,,,
14 July 2023,Monitor,Accessories,West,9.00,2889.00,604.19,,,,,,,
08 November 2024,Smartwatch,Electronics,East,9.00,3654.00,581.90,,,,,,,
12 September 2023,Printer,Office,East,6.00,5610.00,298.77,,,,,,,
27 April 2024,Smartphone,Electronics,South,1.00,668.00,99.40,,,,,,,
08 January 2022,Smartphone,Electronics,South,7.00,3983.00,360.13,,,,,,,
24 January 2024,Keyboard,Accessories,South,1.00,1112.00,272.81,,,,,,,
20 June 2022,Monitor,Accessories,North,9.00,4230.00,221.06,,,,,,,
01 August 2024,Tablet,Electronics,East,8.00,2968.00,530.30,,,,,,,
10 January 2022,Monitor,Accessories,West,5.00,4690.00,706.74,,,,,,,
09 May 2022,Camera,Electronics,West,6.00,4296.00,1240.31,,,,,,,
19 December 2023,Camera,Electronics,North,7.00,7203.00,523.52,,,,,,,
20 November 2022,Smartphone,Electronics,North,4.00,3640.00,695.31,,,,,,,
11 November 2022,Smartphone,Electronics,East,1.00,1131.00,304.62,,,,,,,
03 January 2024,Camera,Electronics,West,9.00,3627.00,797.53,,,,,,,
11 August 2023,Mouse,Accessories,South,8.00,7968.00,1249.98,,,,,,,
23 November 2022,Headphones,Accessories,South,3.00,3546.00,490.28,,,,,,,
01 March 2024,Tablet,Electronics,South,5.00,2270.00,546.56,,,,,,,
07 July 2023,Keyboard,Accessories,West,2.00,1354.00,136.91,,,,,,,
20 April 2023,Headphones,Accessories,West,7.00,6811.00,1423.57,,,,,,,
09 February 2022,Smartwatch,Electronics,East,3.00,1410.00,232.65,,,,,,,
17 October 2022,Keyboard,Accessories,North,2.00,1170.00,249.99,,,,,,,
04 August 2023,Laptop,Electronics,East,7.00,4739.00,740.74,,,,,,,
01 December 2023,Mouse,Accessories,South,9.00,7866.00,1554.38,,,,,,,
31 July 2022,Monitor,Accessories,East,5.00,3645.00,388.31,,,,,,,
24 February 2023,Headphones,Accessories,East,6.00,5358.00,568.34,,,,,,,
18 May 2024,Camera,Electronics,North,5.00,1775.00,486.37,,,,,,,
19 May 2023,Headphones,Accessories,South,9.00,4905.00,1351.25,,,,,,,
29 September 2022,Mouse,Accessories,East,6.00,4260.00,372.33,,,,,,,
03 September 2024,Printer,Office,East,2.00,1632.00,292.78,,,,,,,
12 March 2023,Smartwatch,Electronics,East,6.00,3324.00,466.78,,,,,,,
17 July 2023,Camera,Electronics,West,5.00,4590.00,347.14,,,,,,,
14 April 2022,Laptop,Electronics,East,9.00,8496.00,2182.42,,,,,,,
16 June 2022,Printer,Office,North,6.00,6444.00,518.79,,,,,,,
14 March 2022,Camera,Electronics,North,1.00,812.00,51.13,,,,,,,
15 July 2023,Monitor,Accessories,West,6.00,1764.00,465.93,,,,,,,
13 May 2024,Printer,Office,West,1.00,1012.00,172.67,,,,,,,
03 May 2023,Keyboard,Accessories,South,2.00,836.00,47.07,,,,,,,
29 December 2023,Smartwatch,Electronics,East,1.00,723.00,115.26,,,,,,,
05 December 2022,Headphones,Accessories,North,6.00,5628.00,1033.15,,,,,,,
26 September 2024,Laptop,Electronics,North,5.00,1660.00,283.14,,,,,,,
28 March 2023,Headphones,Accessories,West,3.00,2295.00,244.83,,,,,,,
19 April 2024,Printer,Office,East,2.00,2190.00,477.80,,,,,,,
11 October 2024,Tablet,Electronics,East,7.00,3500.00,919.35,,,,,,,
23 April 2022,Headphones,Accessories,West,2.00,1098.00,239.92,,,,,,,
01 June 2023,Mouse,Accessories,North,5.00,945.00,194.03,,,,,,,
19 February 2022,Mouse,Accessories,West,6.00,5622.00,1382.67,,,,,,,
13 July 2023,Camera,Electronics,East,3.00,2325.00,309.49,,,,,,,
03 August 2022,Keyboard,Accessories,South,1.00,1157.00,252.08,,,,,,,
30 January 2024,Printer,Office,West,3.00,531.00,126.24,,,,,,,
23 July 2023,Tablet,Electronics,West,2.00,1760.00,278.09,,,,,,,
12 November 2023,Smartwatch,Electronics,North,1.00,371.00,108.58,,,,,,,
15 October 2024,Smartphone,Electronics,East,4.00,1896.00,191.70,,,,,,,
09 August 2023,Smartwatch,Electronics,South,2.00,514.00,106.75,,,,,,,
18 August 2022,Monitor,Accessories,West,7.00,1876.00,129.25,,,,,,,
19 August 2023,Camera,Electronics,East,6.00,1182.00,236.12,,,,,,,
14 March 2022,Smartphone,Electronics,North,5.00,4255.00,961.41,,,,,,,
15 September 2022,Monitor,Accessories,North,9.00,1341.00,150.70,,,,,,,
23 September 2022,Keyboard,Accessories,North,1.00,644.00,49.25,,,,,,,
17 May 2024,Monitor,Accessories,South,3.00,1827.00,94.40,,,,,,,
27 October 2024,Camera,Electronics,North,1.00,930.00,136.16,,,,,,,
15 February 2022,Camera,Electronics,South,4.00,528.00,152.80,,,,,,,
23 February 2022,Monitor,Accessories,South,6.00,4236.00,739.22,,,,,,,
14 January 2023,Headphones,Accessories,North,4.00,1664.00,190.82,,,,,,,
12 January 2023,Smartwatch,Electronics,North,3.00,2727.00,554.46,,,,,,,
08 February 2022,Smartwatch,Electronics,North,2.00,522.00,52.73,,,,,,,
06 December 2024,Mouse,Accessories,West,7.00,8288.00,1945.03,,,,,,,
12 March 2024,Laptop,Electronics,West,9.00,1062.00,73.58,,,,,,,
01 October 2023,Smartphone,Electronics,East,3.00,1140.00,226.52,,,,,,,
12 April 2024,Keyboard,Accessories,East,8.00,3488.00,712.24,,,,,,,
22 December 2023,Tablet,Electronics,North,8.00,5920.00,1436.70,,,,,,,
06 March 2024,Monitor,Accessories,North,9.00,3096.00,362.89,,,,,,,
02 May 2024,Monitor,Accessories,South,5.00,3490.00,205.04,,,,,,,
02 April 2022,Smartwatch,Electronics,South,6.00,4374.00,702.62,,,,,,,
11 February 2024,Smartphone,Electronics,South,6.00,3366.00,541.86,,,,,,,
02 April 2024,Printer,Office,East,6.00,822.00,231.62,,,,,,,
27 November 2024,Monitor,Accessories,North,2.00,340.00,39.12,,,,,,,
30 August 2022,Mouse,Accessories,East,1.00,763.00,217.94,,,,,,,
15 July 2022,Headphones,Accessories,West,4.00,3408.00,856.98,,,,,,,
21 February 2022,Tablet,Electronics,West,7.00,2282.00,537.71,,,,,,,
14 September 2023,Camera,Electronics,South,7.00,4151.00,1047.43,,,,,,,
08 April 2024,Laptop,Electronics,North,7.00,6279.00,1689.55,,,,,,,
24 October 2023,Monitor,Accessories,North,3.00,474.00,83.32,,,,,,,
16 April 2023,Monitor,Accessories,West,5.00,680.00,176.44,,,,,,,
15 October 2023,Headphones,Accessories,West,9.00,8496.00,1721.60,,,,,,,
20 August 2023,Keyboard,Accessories,South,7.00,7826.00,714.68,,,,,,,
24 October 2023,Mouse,Accessories,South,6.00,4014.00,717.44,,,,,,,
26 July 2024,Laptop,Electronics,East,1.00,687.00,62.82,,,,,,,
31 October 2024,Smartwatch,Electronics,South,3.00,2943.00,234.27,,,,,,,
28 April 2022,Printer,Office,East,7.00,5649.00,660.37,,,,,,,
15 August 2024,Tablet,Electronics,North,8.00,3296.00,623.67,,,,,,,
28 September 2024,Headphones,Accessories,North,3.00,1137.00,173.92,,,,,,,
18 July 2024,Smartphone,Electronics,North,2.00,380.00,101.70,,,,,,,
22 October 2022,Laptop,Electronics,West,5.00,4405.00,1247.86,,,,,,,
01 November 2022,Tablet,Electronics,East,1.00,120.00,9.43,,,,,,,
13 June 2023,Printer,Office,East,1.00,1176.00,182.07,,,,,,,
20 February 2023,Camera,Electronics,South,3.00,1770.00,366.58,,,,,,,
20 May 2023,Camera,Electronics,South,6.00,4302.00,965.02,,,,,,,
